827000270131119	01133800	银行卡	消费	2017-08-09	15:25:13	714980.00	714960.00	20.00	20170809
827000270131046	01128934	银行卡	消费	2017-08-09	15:24:20	20000.00	19880.00	120.00	20170809
827000270131055	01128931	银行卡	消费	2017-08-09	15:22:44	211654.00	211634.00	20.00	20170809
827000270131055	01128931	银行卡	消费	2017-08-09	15:21:09	100000.00	99980.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	15:20:06	20000.00	19980.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	15:07:51	20000.00	19980.00	20.00	20170809
827000270131134	01133968	银行卡	消费	2017-08-09	15:07:23	80.00	79.60	0.40	20170809
827000270131126	01133920	银行卡	消费	2017-08-09	15:06:44	69729.00	69709.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	15:04:14	107120.00	107100.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	15:02:57	891590.00	891570.00	20.00	20170809
827000270131159	01139632	银行卡	消费	2017-08-09	15:01:58	10000.00	9980.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	14:56:56	1220914.00	1220894.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	14:52:06	1343996.00	1343976.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	14:51:39	20000.00	19980.00	20.00	20170809
827000270131055	01128931	银行卡	消费	2017-08-09	14:47:07	225580.00	225560.00	20.00	20170809
827000270131135	01133973	银行卡	消费	2017-08-09	14:42:47	110007.00	109987.00	20.00	20170809
827000270131119	01133800	银行卡	消费	2017-08-09	14:30:09	28600.00	28580.00	20.00	20170809
827000270131119	01133800	银行卡	消费	2017-08-09	14:29:14	33000.00	32980.00	20.00	20170809
827000270131119	01133800	银行卡	消费	2017-08-09	14:28:28	45000.00	44980.00	20.00	20170809
827000270131161	01139682	银行卡	消费	2017-08-09	14:26:08	10000.00	9980.00	20.00	20170809
827000270131135	01133973	银行卡	消费	2017-08-09	14:16:44	362538.00	362518.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	14:13:11	20000.00	19980.00	20.00	20170809
827000270131180	01141062	银行卡	云闪付IC卡双面消费撤销	2017-08-09	14:10:48	-0.01	-0.01	0.00	20170809
827000270131180	01141062	银行卡	消费	2017-08-09	14:10:18	0.01	0.01	0.00	20170809
827000270131135	01133973	银行卡	消费	2017-08-09	14:09:42	1061181.00	1061161.00	20.00	20170809
827000270131044	01128134	银行卡	消费	2017-08-09	14:08:23	10000.00	9980.00	20.00	20170809
827000270131181	01141071	银行卡	云闪付IC卡双面消费撤销	2017-08-09	14:08:02	-0.01	-0.01	0.00	20170809
827000270131181	01141071	银行卡	消费	2017-08-09	14:07:40	0.01	0.01	0.00	20170809
827000270131143	01134457	银行卡	消费	2017-08-09	14:03:20	103766.00	103746.00	20.00	20170809
827000270131033	01126998	银行卡	消费	2017-08-09	14:01:28	460000.00	459980.00	20.00	20170809
827000270131184	01141111	银行卡	云闪付IC卡双面消费撤销	2017-08-09	13:59:21	-0.01	-0.01	0.00	20170809
827000270131033	01126998	银行卡	消费	2017-08-09	13:59:20	690000.00	689980.00	20.00	20170809
827000270131184	01141111	银行卡	消费	2017-08-09	13:56:08	0.01	0.01	0.00	20170809
827000270131185	01141125	银行卡	云闪付IC卡双面消费撤销	2017-08-09	13:52:41	-0.01	-0.01	0.00	20170809
827000270131185	01141125	银行卡	消费	2017-08-09	13:52:04	0.01	0.01	0.00	20170809
827000270131044	01128134	银行卡	消费	2017-08-09	13:44:19	367.00	365.16	1.84	20170809
827000270131135	01133973	银行卡	消费	2017-08-09	13:42:10	298693.00	298673.00	20.00	20170809
827000270131044	01128134	银行卡	消费	2017-08-09	13:40:29	65000.00	64980.00	20.00	20170809
827000270131056	01128935	银行卡	消费	2017-08-09	13:35:39	10000.00	9940.00	60.00	20170809
827000270131135	01133973	银行卡	消费	2017-08-09	13:17:40	700000.00	699980.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	13:04:49	20000.00	19880.00	120.00	20170809
827000270131167	01140447	银行卡	消费	2017-08-09	13:04:33	475500.00	475480.00	20.00	20170809
827000270131167	01140447	银行卡	消费	2017-08-09	13:03:12	250000.00	249980.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	12:42:02	50000.00	49980.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	12:40:56	10000.00	9980.00	20.00	20170809
